id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,Bitcoin,BTC,bitcoin,11996,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19841718.0,19841718.0,False,,1,,,,2025-03-25T10:42:00.000Z,87170.41522813632,32549499857.35325,50.6767,0.07566494,-0.65884044,5.19051501,-9.34052757,-17.2919343,-11.84784634,1729610796899.5864,60.5545,1830578719790.86,,2025-03-25T10:42:00.000Z,,,,,,2025-03-25 16:13:37.445476
1027,Ethereum,ETH,ethereum,10076,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120641812.26109944,120641812.26109944,True,,2,,,,2025-03-25T10:43:00.000Z,2074.1497559080226,12461880886.455542,7.213,0.38415939,-0.99414029,9.39846073,-26.13317587,-39.10525391,-41.24223329,250229185453.6609,8.7581,250229185453.66,,2025-03-25T10:43:00.000Z,,,,,,2025-03-25 16:13:37.445476
825,Tether USDt,USDT,tether,121075,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,143778115476.15387,145879139792.73602,True,,3,,,,2025-03-25T10:41:00.000Z,1.0000576741038472,60810349921.015625,11.6141,0.00124667,0.00265809,0.01028142,-0.04800977,0.02859454,0.09123497,143786407750.1168,5.034,145887553241.39,,2025-03-25T10:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-25 16:13:37.445476
52,XRP,XRP,xrp,1560,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58158111605.0,99986323420.0,False,,4,,,,2025-03-25T10:43:00.000Z,2.443455029981339,2816195729.2182665,-5.318,0.26718122,-1.30712854,7.37541418,-4.99477357,-23.56816928,5.36705801,142106730335.45334,4.9738,244345502998.13,,2025-03-25T10:43:00.000Z,,,,,,2025-03-25 16:13:37.445476
1839,BNB,BNB,bnb,2408,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142472736.88,142472736.88,False,,5,,,,2025-03-25T10:43:00.000Z,638.8328792539838,2057632024.6513622,51.0465,-0.53328828,1.44622315,0.20959931,-3.56493299,-7.30580342,-10.15656989,91016268716.24565,3.1856,91016268716.25,,2025-03-25T10:43:00.000Z,,,,,,2025-03-25 16:13:37.445476
5426,Solana,SOL,solana,856,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,511339703.2976039,596938199.717248,True,,6,,,,2025-03-25T10:42:00.000Z,142.35637403032013,3363342826.9524074,7.1515,0.52815624,0.24984134,14.27135795,-16.78647013,-46.58600069,-28.4138455,72792466059.18661,2.5485,84977957631.93,,2025-03-25T10:42:00.000Z,,,,,,2025-03-25 16:13:37.445476
3408,USDC,USDC,usd-coin,26470,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'avalanche-ecosystem', 'hedera-hashgraph-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,59794253420.740814,59794253420.740814,False,,7,,,,2025-03-25T10:42:00.000Z,0.9998347363913865,9751498838.888145,34.8187,-0.00696026,-0.01778097,-0.01270844,-0.01816594,-0.01163545,-0.02182253,59784371606.64616,2.0925,59784371606.65,,2025-03-25T10:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-25 16:13:37.445476
74,Dogecoin,DOGE,dogecoin,1182,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148573946383.7052,148573946383.7052,True,,8,,,,2025-03-25T10:43:00.000Z,0.18622198758975078,1588927043.8598158,108.6193,0.57904581,5.32972709,11.16820033,-24.05067482,-48.45587005,-44.91679858,27667735599.626648,0.9681,27667735599.63,,2025-03-25T10:43:00.000Z,,,,,,2025-03-25 16:13:37.445476
2010,Cardano,ADA,cardano,1484,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35238941062.750435,44994940568.06273,False,,9,,,,2025-03-25T10:43:00.000Z,0.7567382073266868,957102888.6095462,26.8875,0.8826323,3.17762528,7.21319668,-2.69885319,-24.45939843,-18.63659387,26666653087.91654,0.9333,34053219329.7,,2025-03-25T10:43:00.000Z,,,,,,2025-03-25 16:13:37.445476
1958,TRON,TRX,tron,1137,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,95006198200.9212,95006244982.16083,True,,10,,,,2025-03-25T10:43:00.000Z,0.2273005269817293,430642068.22508997,-34.4615,-0.12784447,-0.95655906,1.75500764,-6.43969879,-11.62536979,-11.90183385,21594958917.600014,0.7558,21594969551.0,,2025-03-25T10:43:00.000Z,,,,,,2025-03-25 16:13:37.445476
