id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1831,Bitcoin Cash,BCH,bitcoin-cash,991,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19846846.875,19846846.875,False,,22,,,,2025-03-25T10:39:00.000Z,328.6825452717155,199929700.91396034,-14.2961,0.13849417,-0.556025,-2.99260159,-0.08381042,-25.31387912,-29.80902691,6523312146.492993,0.2284,6902333450.71,,2025-03-25T10:39:00.000Z,,,,,,2025-03-25 16:10:35.066690
35697,Pi,PI,pi,39,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,6763876079.296083,100000000000.0,False,,23,6763876079.296083,6194788344.10699,,2025-03-25T10:39:00.000Z,0.9158636662591964,183995992.0759593,-37.7471,-0.81476748,-3.22006478,-20.27231575,-36.27249246,-46.11247296,-46.11247296,6194788344.10699,0.2169,91586366625.92,,2025-03-25T10:39:00.000Z,,,,,,2025-03-25 16:10:35.066690
11092,Bitget Token,BGB,bitget-token-new,31,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem']",,1200000000.0,1200000000.0,False,,24,1200000000.0,5942866194.450086,,2025-03-25T10:39:00.000Z,4.952388495375072,110070811.27317901,32.3855,0.03130752,0.21969348,10.52667396,-2.48533546,-32.0621178,-12.34268705,5942866194.450086,0.2081,5942866194.45,,2025-03-25T10:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2025-03-25 16:10:35.066690
32196,Hyperliquid,HYPE,hyperliquid,67,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,25,333931719.0,5460791920.749459,,2025-03-25T10:39:00.000Z,16.353019524777338,123426043.61109929,26.4579,0.17230225,-4.60107767,21.78864448,-31.59371078,-29.55984988,-43.75028189,5460734047.413362,0.1912,16353019524.78,,2025-03-25T10:39:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-03-25 16:10:35.066690
29470,Ethena USDe,USDe,ethena-usde,125,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'arbitrum-ecosystem', 'usd-stablecoin', 'optimism-ecosystem', 'linea-ecosystem', 'eigenlayer-ecosystem', 'kava-ecosystem', 'metis-andromeda-ecosystem', 'mantle-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem']",,5379080143.549026,5379080143.549026,True,,26,,,,2025-03-25T10:39:00.000Z,0.9995135017000246,76060304.66164249,-2.0316,-0.01097218,-0.02652191,-0.02303944,-0.04243499,-0.02361407,0.03006026,5376463230.203757,0.1882,5376463230.2,,2025-03-25T10:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-03-25 16:10:35.066690
4943,Dai,DAI,multi-collateral-dai,3484,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'optimism-ecosystem', 'osmosis-ecosystem', 'pulsechain-ecosystem', 'toncoin-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'boba-network-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'bitgert-ecosystem', 'energi-ecosystem', 'starknet-ecosystem']",,5365382702.664872,5365382702.664872,True,,27,,,,2025-03-25T10:39:00.000Z,1.0000787983906214,94781563.6649938,-36.2317,-0.01539719,-0.00800042,0.0099508,-0.00217604,0.00049637,0.01326241,5365805486.18691,0.1879,5365805486.19,,2025-03-25T10:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2025-03-25 16:10:35.066690
7083,Uniswap,UNI,uniswap,1193,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'injective-ecosystem', 'optimism-ecosystem', 'layer-1', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america']",,628494054.71,1000000000.0,False,,28,,,,2025-03-25T10:39:00.000Z,7.081749363011678,101838173.83200546,-5.1218,0.13849252,1.2721108,13.94318635,-22.84088,-45.41839263,-50.22230571,4450837371.59917,0.1558,7081749363.01,,2025-03-25T10:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2025-03-25 16:10:35.066690
328,Monero,XMR,monero,310,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', '2017-2018-alt-season']",,18446744.07370955,18446744.07370955,True,,29,,,,2025-03-25T10:39:00.000Z,222.5620979942015,70419505.48577175,13.5862,0.62497859,1.41661171,5.33182008,-4.33861713,2.43648346,13.56349179,4105546062.206901,0.1437,4105546062.21,,2025-03-25T10:39:00.000Z,,,,,,2025-03-25 16:10:35.066690
21794,Aptos,APT,aptos,489,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm', 'made-in-america']",,603388035.4538165,1145404328.370906,True,,30,130000000.0,773283776.884413,,2025-03-25T10:39:00.000Z,5.948336745264715,105715031.28861776,7.0871,0.10815374,1.64851985,10.05397589,-3.54707364,-30.03985299,-38.91191887,3589155222.9430256,0.1257,6813250654.63,,2025-03-25T10:39:00.000Z,,,,,,2025-03-25 16:10:35.066690
6535,NEAR Protocol,NEAR,near-protocol,504,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",,1197223592.0,1241761422.0,False,,31,,,,2025-03-25T10:39:00.000Z,2.950996776903805,151908508.10443306,-2.0766,0.17618213,-0.12311956,15.97116062,-14.59365137,-41.78868413,-47.20025396,3533002961.225196,0.1237,3664433954.01,,2025-03-25T10:39:00.000Z,,,,,,2025-03-25 16:10:35.066690
